id,name,neighbourhood_cleansed,room_type,price,minimum_nights,number_of_reviews,review_scores_rating,latitude,longitude,availability_365,calculated_host_listings_count
42273125,"Room with 2 Beds in Chapultepec, Heart of CDMX",Miguel Hidalgo,Private room,666.33,3.0,4,4.0,19.41363,-99.18555,305,8
42279014,Hospitalidad Artesanal Da Place in Condesa (4pax),Cuauhtémoc,Private room,2568.0,1.0,4,4.75,19.4104,-99.17106,148,27
42290306,"Spectacular Panoramic PH Experience, Polanco 3BD",Miguel Hidalgo,Entire home/apt,4753.0,1.0,112,4.79,19.43904,-99.17819,337,1
42297422,"En el ♥️ de la Roma, Internet 100mb/s, alberca, gym",Cuauhtémoc,Entire home/apt,1856.0,1.0,221,4.74,19.41896,-99.1723,43,8
42298692,Bello Depto. Completo en zona segura y tranquila.,Benito Juárez,Entire home/apt,1244.0,1.0,307,4.83,19.36625,-99.1564,204,3
42299356,"Honey Loft, tu Terraza Secreta",Coyoacán,Entire home/apt,2200.0,1.0,43,4.79,19.34708,-99.15932,335,7
42299927,Bonito departamento en lugar tranquilo,Benito Juárez,Entire home/apt,1074.0,3.0,142,4.68,19.37081,-99.14979,179,2
42316101,Aeropuerto Foro Sol Palacio Deportes Metro CDMX F1,Venustiano Carranza,Entire home/apt,3663.5,2.0,24,5.0,19.425928115844727,-99.10875701904295,164,3
41642243,"Cozy Studio, unbeatable location & wonderful view!",Cuauhtémoc,Entire home/apt,1940.0,3.0,66,4.95,19.42428,-99.17635,105,2
41645975,"Departamentos nuevos top, con alberca climatizada",Xochimilco,Entire home/apt,4246.0,1.0,0,4.84,19.20937,-99.1225,365,8
41661832,Polar Home,Azcapotzalco,Private room,400.0,1.0,11,4.55,19.48109,-99.20741,269,3
41663234,Apartamento Amueblado Calzada la Viga y Viaducto,Iztacalco,Private room,433.67,3.0,187,4.93,19.40404,-99.12518,232,2
41664608,Habitación Casa Snichimal | Estudio 1H,La Magdalena Contreras,Private room,777.0,1.0,24,4.96,19.31859,-99.22448,351,4
42334575,Two apartments 6Bed|4Bath CDMX Historic Center,Cuauhtémoc,Entire home/apt,5400.0,1.0,52,4.71,19.43875,-99.1476,111,16
42354711,"Cozy en-suite, great location!",Miguel Hidalgo,Private room,587.71,2.0,54,4.94,19.4280272396549,-99.17501268266844,118,2
42364099,Incredible duplex | Roma Norte,Cuauhtémoc,Entire home/apt,2035.34,1.0,91,4.86,19.419537,-99.158577,263,151
42377845,"Hotel Templo Mayor, Habitación Estándar Doble",Cuauhtémoc,Private room,1006.0,1.0,42,4.67,19.43532,-99.12934,341,3
42377919,"Hotel Templo Mayor, Estandar Triple",Cuauhtémoc,Private room,1208.0,1.0,93,4.58,19.43696,-99.12903,362,3
42379861,"Best view in Condesa!! vigilancia, 150MB",Cuauhtémoc,Entire home/apt,1626.5,2.0,94,4.93,19.40644,-99.17684,75,5
42387300,Casa Tao,Álvaro Obregón,Entire home/apt,1712.0,3.0,28,4.79,19.3406,-99.22426,365,2
42388989,Gorgeous Outsized Penthouse Apartment with AC,Cuauhtémoc,Entire home/apt,3875.0,1.0,4,5.0,19.42811,-99.15878,66,4
42412100,Excelente departamento J402 con súper ubicación,Benito Juárez,Entire home/apt,1284.0,2.0,164,4.62,19.37186,-99.17251,254,3
42427533,Recámara en la Nápoles,Benito Juárez,Private room,1349.0,2.0,9,5.0,19.38563,-99.17882,269,1
42435809,Perfecto Loft en gran ubicación,Miguel Hidalgo,Entire home/apt,1541.0,1.0,227,4.76,19.3994,-99.17695,346,102
41685810,Cómoda Habitación en Be Grand zona sur CDMX,Coyoacán,Private room,754.0,1.0,2,3.5,19.30091,-99.11152,358,1
41690340,Agradable Minilof........,Tlalpan,Entire home/apt,719.0,1.0,49,4.8,19.2703,-99.16148,365,1
41693062,PapaloapanAmazing/Shared Aptm wBalc,Cuauhtémoc,Private room,3640.0,1.0,6,5.0,19.42904,-99.16638,364,1
41693621,Hip Apartment in the heart of Roma neighborhood,Cuauhtémoc,Entire home/apt,1519.3,2.0,167,4.77,19.41906,-99.17095,111,1
41712832,Amplia habitación en la Colonia Escandón,Miguel Hidalgo,Private room,690.5,2.0,190,4.9,19.40086,-99.172,76,3
41713183,Habitación privada c/ terraza &escritorio Polanco.,Miguel Hidalgo,Private room,913.0,1.0,7,3.71,19.43648,-99.18486,321,25
41715067,Habitación privada con terraza en Polanco.,Miguel Hidalgo,Private room,970.0,1.0,5,4.0,19.43651,-99.18542,320,25
42436028,Perfecto Loft en gran ubicación,Miguel Hidalgo,Entire home/apt,1461.0,1.0,191,4.82,19.3999,-99.17495,171,102
42436076,Spacious and cozy house in Polanco for 26 guests.,Miguel Hidalgo,Entire home/apt,8245.01,2.0,15,4.07,19.43678,-99.18538,314,25
42436342,Perfecto Loft en gran ubicación,Miguel Hidalgo,Entire home/apt,1530.0,1.0,198,4.82,19.39931,-99.17637,351,102
42436964,Perfecto Loft en gran ubicación,Miguel Hidalgo,Entire home/apt,1473.0,1.0,420,4.82,19.39959,-99.17516,321,102
42437216,Departamento 2 cuartos,Cuauhtémoc,Entire home/apt,1758.0,1.0,233,4.7,19.43445,-99.16748,312,102
42438139,"Moderno loft en excelente ubicación, cerca WTC",Benito Juárez,Entire home/apt,1233.0,1.0,207,4.9,19.3873348236084,-99.17115020751952,13,1
42444715,El Cuartito,Miguel Hidalgo,Entire home/apt,1110.5,2.0,29,4.76,19.41641,-99.18312,365,1
42452601,Departamento 2 cuartos,Cuauhtémoc,Entire home/apt,1758.0,1.0,320,4.73,19.43219,-99.16815,333,102
42452789,Suite doble,Cuauhtémoc,Entire home/apt,1233.0,1.0,496,4.6,19.43253,-99.16908,292,102
42452908,Perfecta suite en la mejor ubicación,Cuauhtémoc,Entire home/apt,1267.0,1.0,441,4.62,19.43249,-99.16877,260,102
42458791,"Peaceful, comfy & spacey with private bathroom",Miguel Hidalgo,Private room,684.71,1.0,40,4.78,19.4033,-99.17478,270,1
42469658,Casa amplia y céntrica CDMX ideal grupos o familia,Benito Juárez,Entire home/apt,2853.0,1.0,21,3.9,19.39858,-99.16218,123,2
41716374,Habitación privada con T.V. Polanco.,Miguel Hidalgo,Private room,1028.0,1.0,17,4.29,19.43795,-99.18552,321,25
41720430,Departamento  compartido en zona centro de la CDMX,Cuauhtémoc,Private room,297.0,1.0,78,4.77,19.453348,-99.134238,344,3
41721890,Del Valle Loft,Benito Juárez,Entire home/apt,970.0,7.0,46,4.76,19.37789,-99.16645,89,1
42668475,"Bohemian Rooster, Deluxe Apt. in Casa Quetzal",Cuauhtémoc,Entire home/apt,1641.89,2.0,177,4.82,19.41771,-99.16258,354,89
42668576,Darwin's Garden an amazing flat in Casa Quetzal,Cuauhtémoc,Entire home/apt,1638.09,2.0,230,4.83,19.4195,-99.16244,338,89
42668683,"Jagger's Condor, stylish flat in Casa Quetzal",Cuauhtémoc,Entire home/apt,1961.24,2.0,212,4.78,19.41839981,-99.16139984,346,89
42469814,Roof in Roma,Cuauhtémoc,Entire home/apt,1883.0,3.0,166,4.84,19.40548,-99.16313,280,1
42495986,"La Casa del Patio, in the heart of Coyoacan",Coyoacán,Entire home/apt,2559.54,1.0,91,4.95,19.34777,-99.1707,226,1
42506736,"El Colibrí, a 3 calles de Reforma.",Cuauhtémoc,Private room,658.33,3.0,71,4.79,19.43247,-99.16032,346,3
42509816,La Roma apartment,Cuauhtémoc,Entire home/apt,1980.0,2.0,51,4.67,19.41549,-99.15563,365,2
42520403,Habitación a 10min del Aeropuerto con Baño Privado,Gustavo A. Madero,Private room,571.0,1.0,272,4.63,19.45296,-99.08387,268,1
42536499,Loft con Bonita Terraza en Centro Histórico,Cuauhtémoc,Entire home/apt,1596.51,1.0,254,4.91,19.4276,-99.13325,342,5
42539228,1804 SingleBed SemiPrivado Zona Rosa Embajada,Cuauhtémoc,Private room,501.0,1.0,175,4.73,19.43131,-99.16297,258,28
42558385,"Suite ""Teporingo"" - en el Bosque del Ajusco",Tlalpan,Private room,2055.0,1.0,5,4.6,19.21461,-99.22908,363,8
42559924,Habitación privada en Polanco cerca del Metro.,Miguel Hidalgo,Private room,1142.0,1.0,3,4.33,19.43857,-99.1832,320,25
42560489,"Habitación con Balcón en Polanco, cerca del Metro.",Miguel Hidalgo,Private room,1085.0,1.0,4,3.75,19.43823,-99.18364,320,25
42585558,Excelente mini departamento muy cercano al GNP,Iztacalco,Entire home/apt,822.0,1.0,240,4.83,19.40081,-99.10076,86,2
42670712,Habitación muy linda dentro de casa habitación.,La Magdalena Contreras,Private room,552.33,2.0,10,5.0,19.32394,-99.2345,310,1
42692476,Depa 2 pisos súper ubicación,Miguel Hidalgo,Entire home/apt,2975.62,1.0,116,4.97,19.42974,-99.17959,60,1
42714553,Modern apartment near Reforma with private terrace,Cuauhtémoc,Entire home/apt,2764.0,1.0,205,4.82,19.4297,-99.16547,174,16
42717529,"La mejor ubicación en Polanco. Pool, gym & garage",Miguel Hidalgo,Entire home/apt,2625.0,1.0,169,4.77,19.43736,-99.20091,146,6
42718029,Habitacion cerca de Peiferico y San Jeronimo,La Magdalena Contreras,Private room,628.0,1.0,22,4.91,19.33478,-99.21225,201,1
42718821,Three apartments 9Bed|6Bath CDMX City Center,Cuauhtémoc,Entire home/apt,10000.0,1.0,26,4.73,19.43718,-99.14763,110,16
42587183,Hermoso Departamento en Santa María la Ribera,Cuauhtémoc,Entire home/apt,1141.5,2.0,90,4.71,19.45611,-99.15703,148,8
42588916,Great Apartment one bedroom Del Valle,Benito Juárez,Entire home/apt,1705.0,2.0,61,4.69,19.37381,-99.17429,159,1
42592420,Modern en-suite room · Private entrance @Downtown!,Cuauhtémoc,Private room,833.06,2.0,122,4.81,19.433788,-99.148544,56,1
42604489,Depto.  diseñado para descansar y pasarla bien,Cuauhtémoc,Entire home/apt,1430.28,3.0,99,4.97,19.44467,-99.16196,139,1
42606969,Excelente habitación en el oriente de la cuidad,Iztacalco,Private room,2283.0,1.0,0,4.84,19.38911,-99.06758,358,1
42610451,Amplia y Cómoda Recámara en San Jerónimo.,Álvaro Obregón,Private room,359.5,6.0,10,4.9,19.33212,-99.2092,271,2
42618382,EL RASCACIELITO,Cuauhtémoc,Entire home/apt,5478.0,1.0,17,4.18,19.43218,-99.16761,241,102
42620610,EL RASCACIELITO,Cuauhtémoc,Entire home/apt,5478.0,1.0,0,4.84,19.4344,-99.1676,83,102
42621460,EL RASCACIELITO,Cuauhtémoc,Entire home/apt,5706.0,1.0,9,4.67,19.43222,-99.16762,234,102
42622146,Morada,Benito Juárez,Entire home/apt,2311.0,2.0,13,5.0,19.3937,-99.16595,145,1
42627559,Bonito loft cerca a Polanco y nva embajada de E.U.,Miguel Hidalgo,Entire home/apt,1499.0,3.0,0,4.84,19.45767,-99.19683,269,2
42635870,"Suite cava | WiFi, baño, cocina | en Coyoacán",Coyoacán,Entire home/apt,867.87,2.0,116,4.84,19.35476,-99.1495,363,6
42719154,"Casa Mori, spectacular. Roma Norte/Condesa.",Cuauhtémoc,Entire home/apt,7646.0,1.0,158,4.96,19.41157,-99.16406,277,1
42720200,Conoce la ciudad y descansa en un lugar de calidad,Cuauhtémoc,Entire home/apt,1240.16,6.0,114,4.76,19.43872,-99.14286,343,2
42721856,Exlusive & cozy apartment @ Polanco Carso Area,Miguel Hidalgo,Entire home/apt,2214.0,1.0,232,4.72,19.44312,-99.20349,282,9
42637062,Depto. amueb. a15 min del Aeropuerto terminal 2,Iztacalco,Entire home/apt,1084.33,3.0,78,4.82,19.40924,-99.06602,87,2
42642349,"Heart Cave | WiFi, bath, kitchen | in Coyoacan",Coyoacán,Entire home/apt,928.99,1.0,90,4.81,19.35323,-99.14934,362,6
42642641,"World Trade Center CDMX, Dakota",Benito Juárez,Entire home/apt,1770.0,2.0,84,4.94,19.397687127282637,-99.17295291519108,330,1
42664925,Peace & Lovely Apartment at Hi Condesa Mexico City,Cuauhtémoc,Entire home/apt,2397.0,1.0,207,4.89,19.40801,-99.16853,314,5
42665025,A cozy room in House Saturn,Iztapalapa,Private room,285.3,2.0,5,5.0,19.34017,-99.07015,268,1
42666729,"Suite independiente Insurgentes Sur, torre Manacar",Benito Juárez,Entire home/apt,1347.0,1.0,14,4.86,19.36947,-99.18062,336,1
42667379,Best terrace of Condesa!,Cuauhtémoc,Entire home/apt,7656.09,2.0,194,4.95,19.41581,-99.17799,136,3
42667681,Hospedaje Corporativo 03 Recámaras Polanco Central,Miguel Hidalgo,Entire home/apt,3013.0,1.0,60,4.62,19.43016,-99.19281,351,4
42667882,"The Purple Jay, Bright Flat w/Amazing Street Views",Cuauhtémoc,Entire home/apt,1781.57,2.0,190,4.81,19.417929360522628,-99.16053096235056,342,89
42668120,"Mandarine Cardinal, Modern Apt. in Casa Quetzal",Cuauhtémoc,Entire home/apt,1691.12,2.0,176,4.84,19.41891804294112,-99.1624656347266,351,89
42668191,The Bombay Parrot · Stylish Flat in Casa Quetzal,Cuauhtémoc,Entire home/apt,1756.37,2.0,242,4.88,19.418978792813277,-99.16023984236142,320,89
43258434,"Estudio independiente en Cdmx ""El Lugar del Sol""",Miguel Hidalgo,Entire home/apt,913.5,2.0,83,4.69,19.45925,-99.19581,151,2
43268608,Acogedora Suite Caracol 6,Álvaro Obregón,Entire home/apt,1711.5,1.0,6,4.83,19.36212,-99.188,365,16
42723144,"24/7 Security, La Roma Charm - Stylish & Peaceful!",Cuauhtémoc,Entire home/apt,2463.0,2.0,59,5.0,19.41894,-99.16077,132,1
42741276,Conoce y descansa en un lugar excelente y céntrico,Cuauhtémoc,Entire home/apt,1264.83,6.0,26,4.92,19.43788366658288,-99.14315947133429,347,2
42745369,Hermoso loft coyoacan,Coyoacán,Entire home/apt,1198.24,1.0,330,4.92,19.32107,-99.135017,331,2
42746302,Departamento artístico en la col. del Valle,Benito Juárez,Entire home/apt,3303.75,4.0,84,4.89,19.38777,-99.16668,301,1
42754679,Casa Senda Lili Coyoacan : 3BR House & Garden,Coyoacán,Entire home/apt,5392.0,2.0,21,4.81,19.35740852355957,-99.15817260742188,115,7
43268749,Hermosa suite con patio privado Caracol 3,Álvaro Obregón,Entire home/apt,1768.5,1.0,12,4.33,19.36024,-99.18811,365,16
43278717,"KEscandón · Condesa, WTC · Desayuno Buffet Incl.",Miguel Hidalgo,Private room,1380.0,1.0,224,4.9,19.401972,-99.177513,280,19
43291257,"LOFT 11 (Parque Delta, Hosp.Siglo XXI, Est. GNP)",Benito Juárez,Entire home/apt,1113.0,1.0,120,4.7,19.40366,-99.15568,259,12
43299688,"NARVARTE, Excellent and comfortable apartment",Benito Juárez,Entire home/apt,1340.89,2.0,209,4.84,19.39598,-99.15495,295,1
43303599,Experimenta el vivir en un Oasis en Coyoacan,Benito Juárez,Private room,615.21,2.0,11,4.45,19.36472,-99.16373,68,3
43309770,"Habitación confortable con baño propio, con cocina",Miguel Hidalgo,Private room,357.19,6.0,38,4.84,19.4070169510739,-99.1938883442281,129,1
43317498,SUPERSEGURO Y UBICADISIMO(3)MINIDEPA INDEPENDIENTE,Benito Juárez,Entire home/apt,833.06,2.0,123,4.59,19.38988876342773,-99.1885223388672,173,1
43333200,Suite con lunas y Sol del Amazonas por Reforma 222,Cuauhtémoc,Entire home/apt,1255.5,2.0,45,4.64,19.4302522,-99.1630208,309,1
43339931,PH con Terraza @Sostenibleurbana,Cuauhtémoc,Entire home/apt,830.12,1.0,22,4.55,19.40566,-99.1333,270,1
43341901,Segura y Moderno Cerca Del Centro y El Aeropuerto,Azcapotzalco,Entire home/apt,1860.4,5.0,44,4.66,19.46413,-99.15562,311,1
43357263,Loft Recinto Santa Fe,Cuajimalpa de Morelos,Entire home/apt,1067.0,2.0,2,4.5,19.35127,-99.29358,240,2
43389841,"B Departamento, baño,  frigobar, jardin y asador.",Tláhuac,Entire home/apt,553.47,2.0,103,4.88,19.28553,-99.00279,352,2
42756903,Perfect Place for Digital Nomads!_First floor,Miguel Hidalgo,Private room,3834.36,2.0,40,4.85,19.43778,-99.18057,275,5
42757855,Habitación confortable en Coyoacán,Coyoacán,Private room,961.0,2.0,67,4.97,19.34454,-99.16399,249,1
42766530,"Castle view, terrace, cozy apartment in Condesa!",Cuauhtémoc,Entire home/apt,1626.18,2.0,294,4.77,19.4161,-99.17823,203,1
43405392,10 Casa de las Tías,Benito Juárez,Private room,343.0,1.0,6,4.33,19.379225,-99.187454,31,9
43406289,Lovely mini–loft in restored colonial building,Cuauhtémoc,Entire home/apt,976.75,4.0,114,4.82,19.43073,-99.14771,237,1
43431617,Colonia Roma Norte ciudad de mexico,Cuauhtémoc,Entire home/apt,1225.0,2.0,106,4.83,19.42152,-99.17184,68,1
43442676,Amazing Suite in the Heart of Polanco,Miguel Hidalgo,Entire home/apt,1336.0,1.0,292,4.49,19.43272,-99.19476,337,4
43459616,Enjoy the city from your own urban space,Benito Juárez,Entire home/apt,1398.0,2.0,221,4.81,19.369312,-99.158371,324,17
43468805,"Modern, Small and fully Equipped Apartment • 1",Miguel Hidalgo,Entire home/apt,3737.5,2.0,22,4.5,19.39407,-99.24022,117,3
43473556,Modern Cozy & fully equipped Appartment• 6,Miguel Hidalgo,Entire home/apt,1929.0,2.0,2,4.5,19.39404,-99.24031,364,3
43474377,Modern & fully Equipped Apartment great views • 8,Miguel Hidalgo,Entire home/apt,2225.5,2.0,1,5.0,19.39532,-99.2387,33,3
43477081,★Breathtaking Mexican P.H in Condesa with a view!,Cuauhtémoc,Entire home/apt,7194.0,1.0,299,4.9,19.41358,-99.17307,233,9
43477121,"Mini Departamento 22 (Hosp.Siglo XXI, Est. GNP)",Benito Juárez,Private room,970.0,1.0,171,4.85,19.40349,-99.1559,266,12
43477654,Loft Remedios con atardeceres y terraza privada,Benito Juárez,Entire home/apt,1584.0,1.0,306,4.97,19.37902,-99.1677,331,2
42778339,Departamento entero/muy cómodo/TV/terraza/ubicado.,Benito Juárez,Entire home/apt,1261.0,2.0,136,4.92,19.39328,-99.13502,332,1
42778692,Grande y Cómoda cerca del Centro,Cuauhtémoc,Private room,527.92,1.0,52,4.67,19.45466,-99.13987,359,8
42794424,Estilo de vida Exclusivo- High Park Sur Residences,Coyoacán,Entire home/apt,2140.0,2.0,30,5.0,19.30354,-99.16383,350,1
42817158,"Bonito departamento, Hospital La Raza y Vallejo",Azcapotzalco,Entire home/apt,1076.0,1.0,79,4.75,19.4693,-99.14996,339,2
42828862,Buena ubicación (1-3 p) Trabajo en Casa,Cuauhtémoc,Private room,502.0,1.0,65,4.63,19.40466,-99.16154,186,2
43478175,Bonito departamento cerca del estadio GNP,Iztacalco,Entire home/apt,1248.45,1.0,38,4.76,19.40102,-99.10174,89,2
43508481,"Bright and Confortable Apartment, fully equipped",Miguel Hidalgo,Entire home/apt,1266.8,5.0,21,4.62,19.40263,-99.17705,342,1
43517859,Precioso departamento con vista al parque Roma Sur,Cuauhtémoc,Entire home/apt,1883.0,1.0,223,4.87,19.40711,-99.15752,151,1
43537218,"Jardines en el Centro, cerca del Metro",Cuauhtémoc,Private room,537.73,1.0,44,4.73,19.45506,-99.14123,358,8
43545858,"Confortable Estudio Privado en Cdmx ""La Luna""",Miguel Hidalgo,Entire home/apt,830.5,2.0,101,4.81,19.461174108621325,-99.19434999417908,151,2
43558732,Departamento Diana/ Downtown Reforma,Cuauhtémoc,Entire home/apt,2850.0,1.0,130,4.82,19.42485,-99.17086,225,1
43566134,Acogedor departamento corazón del Centro Histórico,Cuauhtémoc,Entire home/apt,1550.0,1.0,344,4.73,19.43538,-99.13227,260,2
43569494,"Beautiful Apartment, Business Santa Fe CDMX",Álvaro Obregón,Entire home/apt,2146.0,1.0,19,4.68,19.37856,-99.25472,331,1
43604204,Cómodo✈Aeropuerto/Centro/Foro Sol/Jamaica Viaducto,Venustiano Carranza,Entire home/apt,1257.76,1.0,326,4.86,19.40609485495249,-99.11832045259348,323,1
43627758,Acogedora habitación en San Ángel #8,Álvaro Obregón,Private room,1004.24,1.0,149,4.82,19.34422361888885,-99.19144716051672,347,6
43629747,Departamento entero a 10 min del Aeropuerto CDMX,Venustiano Carranza,Entire home/apt,4154.0,1.0,10,4.8,19.4395,-99.09511,90,1
43637037,Comoda habitación  a minutos del aeropuerto,Gustavo A. Madero,Private room,337.0,1.0,347,4.86,19.45251,-99.07097,313,4
42835182,"Beautiful Flat near Reforma, 200 mbps Internet!",Cuauhtémoc,Entire home/apt,1533.3,1.0,137,4.75,19.43604,-99.16207,101,4
42842379,Habitación independiente en Departamento nuevo.,Miguel Hidalgo,Private room,1135.6,3.0,24,5.0,19.47026,-99.20668,307,1
42845092,Depa a 5 min. de Estadio GNP y Aeropuerto,Venustiano Carranza,Entire home/apt,1826.0,2.0,2,3.5,19.42167,-99.10677,209,4
42856430,Nice Room in Condesa/Roma,Cuauhtémoc,Private room,1088.0,1.0,31,4.74,19.41054,-99.16663,285,1
42859054,Zen Oasis Aeropuerto,Venustiano Carranza,Entire home/apt,1027.33,3.0,52,4.77,19.42787742614746,-99.10775756835938,344,3
42860396,Habitación Zapata Jerónimo,La Magdalena Contreras,Private room,856.0,3.0,1,5.0,19.32186,-99.22382,270,1
43639440,"Alojamiento cerca del aeropuerto, Ciudad de México",Gustavo A. Madero,Private room,1028.0,1.0,16,4.38,19.4551,-99.06518,268,1
43703892,"Lumina Studio, cerca de la Glorieta de Camarones",Azcapotzalco,Entire home/apt,1810.0,1.0,529,4.81,19.46807,-99.17407,116,15
43713007,M2. Habitación exterior con balcón,Cuauhtémoc,Private room,538.29,1.0,106,4.64,19.43168,-99.16386,75,24
43754261,"Pretty, comfy and big room with everything needed",Cuauhtémoc,Private room,443.5,2.0,111,4.85,19.45189,-99.16408,244,1
43754329,Hermoso y Amplio departamento CDMX,Iztapalapa,Entire home/apt,1186.83,6.0,3,4.67,19.36195,-99.12863,258,2
43769976,"Hotel Amigo Suites,  CDMX, 2 Camas individuales",Cuauhtémoc,Private room,594.0,1.0,324,4.56,19.43566,-99.13195,359,10
43777185,"Hermoso Loft en el corazón de Santa Fe, High Park",Cuajimalpa de Morelos,Entire home/apt,1730.0,1.0,313,4.82,19.35955,-99.2677,76,16
43777903,El Rincón del Bosque,Miguel Hidalgo,Entire home/apt,2591.0,1.0,34,4.97,19.41154,-99.18777,91,1
43785896,Elegant Two BR Apartment with very good location,Álvaro Obregón,Entire home/apt,1996.42,2.0,117,4.88,19.37957,-99.25383,54,1
43806290,ApartamentoB a 7 minutos Aeropuerto terminal 1,Venustiano Carranza,Entire home/apt,1232.0,1.0,171,4.82,19.436646,-99.085609,102,3
43806500,"Luxurious apartment close to Reforma, AC 2 bedroom",Cuauhtémoc,Entire home/apt,1653.57,1.0,421,4.86,19.43083,-99.17252,318,3
43820803,Departamento PB super ubicado,Coyoacán,Entire home/apt,3709.0,1.0,3,5.0,19.34134,-99.18149,178,1
43830603,Ideal home-office retreat in Condesa.,Cuauhtémoc,Entire home/apt,2966.07,2.0,93,4.88,19.41437,-99.17918,23,4
42863564,Recamara Chicaras,Coyoacán,Private room,856.0,3.0,1,5.0,19.30359,-99.16104,270,1
42891722,"Cómodo loft5, zona de Hospitales,UIC,CU,Canofila,",Tlalpan,Entire home/apt,399.67,3.0,5,5.0,19.2726,-99.17034,17,8
